date,open,high,low,close,price difference(後天-前天),12month,收盤價一年總平均,BTC_Transactions,每日量差(後天-前天),交易量一年總平均,厭惡0,生氣0,恐懼0,悲傷0,驚喜0,開心0,厭惡1,生氣1,恐懼1,悲傷1,驚喜1,快樂1,厭惡2,生氣2,恐懼2,悲傷2,驚喜2,快樂2,厭惡3,生氣3,恐懼3,悲傷3,驚喜3,快樂3,厭惡4,生氣4,恐懼4,悲傷4,驚喜4,快樂4,厭惡5,生氣5,恐懼5,悲傷5,驚喜5,快樂5,厭惡6,生氣6,恐懼6,悲傷6,驚喜6,快樂6,厭惡7,生氣7,恐懼7,悲傷7,驚喜7,快樂7,厭惡8,生氣8,恐懼8,悲傷8,驚喜8,快樂8,厭惡9,生氣9,恐懼9,悲傷9,驚喜9,快樂9,厭惡10,生氣10,恐懼10,悲傷10,驚喜10,快樂10,厭惡11,生氣11,恐懼11,悲傷11,驚喜11,快樂11,厭惡12,生氣12,恐懼12,悲傷12,驚喜12,快樂12,厭惡13,生氣13,恐懼13,悲傷13,驚喜13,快樂13,厭惡14,生氣14,恐懼14,悲傷14,驚喜14,快樂14,close_MA5,close_MA10,close_MA20,close_MA50,close_MA60,close_MA120,close_MA240,volume_MA5,volume_MA10,volume_MA20,volume_MA50,volume_MA60,volume_MA120,volume_MA240,close_EMA50,close_EMA100,close_EMA200,MACD,baseline,bar,Rolling Mean,Bollinger High,Bollinger Low,close_MA3,volume_MA3
2022-02-09,44106.95,44865.72,43164.0,44426.84,335.28,,,265664,-11032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43247.08,40928.35400000001,38939.257,,,,,256365.0,260976.7,254531.45,,,,,42062.876560566554,43942.598280271275,45529.28356909082,460.04088803828927,0,1029.9537624076515,38939.257,44745.36825015553,33133.145749844465,44129.14666666667,268086.0
2022-02-10,44426.24,45850.0,43209.07,43524.6,-902.24,,,260666,-4998.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,43666.456,41431.621999999996,39290.714,,,,,256792.8,260716.6,253954.05,,,,,42120.199048387476,43934.32108660253,45509.33646890086,598.6057525220094,0,934.8149015130974,39290.714,45320.63402176301,33260.79397823699,44014.333333333336,267675.3333333333
2022-02-11,43540.15,43969.72,41983.12,42406.19,-1118.41,,,258453,-2213.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,43663.64599999999,41798.937,39656.468,,,,,264675.4,259278.9,254368.7,,,,,42131.41437982326,43904.06106508565,45478.45938960832,611.1283585702549,0,757.8700060490744,39656.468,45498.30784458606,33814.62815541394,43452.54333333333,261594.33333333334
2022-02-12,42392.22,43034.0,41740.06,42241.11,-165.08,,,228002,-30451.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,43338.06,42330.698,39953.8425,,,,,257896.2,254195.9,255576.55,,,,,42135.7161688498,43871.13134102454,45446.24695787092,600.8063164876003,0,598.0383711731358,39953.8425,45679.25558808136,34228.42941191864,42723.96666666667,249040.33333333334
2022-02-13,42232.68,42779.6,41882.54,42077.74,-163.37,,,208819,-19183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42935.296,42806.460999999996,40221.479999999996,,,,,244320.8,248558.1,252489.4,,,,,42133.44259360079,43835.61864120227,45412.729475703054,572.8400861779592,0,456.0577126907957,40221.479999999996,45810.18179604301,34632.77820395698,42241.68,231758.0
2022-02-14,42078.53,42871.68,41575.0,42540.3,462.56,,,247439,38620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42557.988,42902.534,40499.6995,,,,,240675.8,248520.4,251612.55,,,,,42149.3977860086,43809.968767119055,45384.148087885114,581.3005030444474,0,371.61450364582714,40499.6995,45960.65414274563,35038.74485725437,42286.38333333333,228086.66666666666
2022-02-15,42567.27,44785.66,42469.96,44582.48,2042.18,,,273448,26009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42769.564,43218.009999999995,40887.3575,,,,,243232.2,250012.5,252237.95,,,,,42244.812774792576,43825.266019255316,45376.17129099074,744.2134734892024,0,427.62197927246575,40887.3575,46352.00865342472,35422.70634657528,43066.840000000004,243235.33333333334
2022-02-16,44590.75,44590.75,43312.83,43901.48,-681.0,,,266632,-6816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43068.622,43366.134,41222.0135,,,,,244868.0,254771.7,252779.85,,,,,42309.78011695757,43826.77520699283,45361.49774580675,809.0459890970378,0,393.96359590424083,41222.0135,46556.24214071479,35887.78485928521,43674.753333333334,262506.3333333333
2022-02-17,43901.49,44204.78,40088.88,40556.11,-3345.37,,,255416,-11216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42731.621999999996,43034.841,41362.401,,,,,250350.8,254123.5,252327.9,,,,,42241.008739821984,43762.00955932961,45313.68294236589,583.7536752388187,0,134.93702563681734,41362.401,46453.972218341965,36270.82978165803,43013.35666666667,265165.3333333333
2022-02-18,40532.66,40996.31,39450.0,39996.99,-559.12,,,260921,5505.0,,2.0,3.0,1.0,0.0,0.0,2.0,8.0,11.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,42315.471999999994,42625.384000000005,41452.618,,,,,260771.2,252546.0,253829.5,,,,,42153.008004927004,43687.4547165706,45260.780525028924,355.9879743500278,0,-74.26294020157889,41452.618,46368.622082147245,36536.61391785276,41484.86,260989.66666666666
2022-02-19,40008.75,40471.27,39587.08,40109.02,112.03,,,220524,-40397.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41829.216,42193.602,41560.977999999996,41343.8996,,,,255388.2,248032.0,254504.35,251289.6,,,,42072.851612576924,43616.594623173165,45209.519226272416,182.4190864816046,0,-198.26546245600167,41560.977999999996,46241.02347529232,36880.93252470767,40220.706666666665,245620.33333333334
2022-02-20,40108.62,40151.62,37974.18,38373.9,-1735.12,,,200391,-20133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40587.5,41678.532,41555.077000000005,41155.8292,,,,240776.8,242004.5,251360.55,251564.18,,,,41927.79468659352,43512.77888806083,45141.503114568215,-94.0609149706579,0,-379.79637112661135,41555.077000000005,46251.6843886767,36858.46961132331,39493.30333333333,227278.66666666666
2022-02-21,38384.09,39494.11,36810.72,37076.6,-1297.3,,,237279,36888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39222.524,41145.573,41472.255,40950.3568,,,,234906.2,239887.1,249583.0,252375.62,,,,41737.55175770751,43385.32980116853,45061.25532238346,-413.0927005532503,0,-559.062525367363,41472.255,46429.583404281344,36514.92659571865,38519.84,219398.0
2022-02-22,37036.98,38463.88,36368.99,38269.94,1193.34,,,260113,22834.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,38765.29,40748.456,41539.577000000005,40786.9578,,,,235845.6,243098.2,248647.05,252884.82,,,,41601.56698289545,43284.03495362064,44993.68004554383,-563.1435559179154,0,-567.2907045856225,41539.577000000005,46268.09635405666,36811.05764594335,37906.81333333333,232594.33333333334
2022-02-23,38269.94,39303.24,37060.16,37274.18,-995.76,,,251125,-8988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38220.728,40268.1,41537.2805,40616.0414,,,,233886.4,247328.8,247943.45,252419.38,,,,41431.86553258583,43165.027924836075,44916.86909981702,-753.7210231589852,0,-606.2945374613538,41537.2805,46274.465027217004,36800.095972783,37540.24,249505.66666666666
2022-02-24,37253.26,39720.0,34324.05,38376.88,1102.7,,,254007,2882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37874.3,39851.757999999994,41377.14599999999,40514.863,,,,240583.0,247985.6,248253.0,252059.42,,,,41312.06217836678,43070.213114443286,44851.79458141088,-806.4797678844989,0,-527.242625749494,41377.14599999999,46320.35694602069,36433.935053979294,37973.666666666664,255081.66666666666
2022-02-25,38360.93,39727.97,38027.61,39231.64,854.76,,,260206,6199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38045.848,39316.674,41267.342,40437.54380000001,,,,252546.0,246661.4,248336.95,251968.48,,,,41230.476994901415,42994.20176564243,44795.87264527744,-770.4383312120772,0,-392.9609512616578,41267.342,46302.53056738453,36232.153432615465,38294.23333333333,255112.66666666666
2022-02-26,39242.64,40330.99,38600.0,39146.66,-84.98,,,220298,-39908.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,38459.86,38841.192,41103.663,40389.7638,,,,249149.8,242028.0,248399.85,251269.62,,,,41148.75868137587,42918.01281978812,44739.66157418016,-740.1998457141744,0,-290.17797261100407,41103.663,46193.583702809454,36013.74229719055,38918.39333333333,244837.0
2022-02-27,39146.66,39886.92,37015.74,37712.68,-1433.98,,,211028,-9270.0,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38348.407999999996,38556.849,40795.844999999994,40310.202,,,,239332.8,237589.2,245856.35,251014.66,,,,41014.0104977925,42814.93692236657,44669.7413595117,-822.4649656720649,0,-297.9544740551155,40795.844999999994,45926.066251941615,35665.62374805837,38696.99333333333,230510.66666666666
2022-02-28,37717.1,44256.08,37468.99,43178.98,5466.3,,,270764,59736.0,,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,39529.368,38875.047999999995,40750.216,40336.265400000004,,,,243260.6,238573.5,245559.75,252229.9,,,,41098.91126258495,42822.14569618109,44654.9079131484,-441.4867552040596,0,66.41898913031184,40750.216,45772.10519997831,35728.32680002169,40012.77333333334,234030.0
2022-03-01,43221.71,44981.22,42847.85,44443.96,1264.98,,,280472,9708.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40742.784,39308.542,40751.072,40388.2362,41004.67333333333,,,248553.6,244568.3,246300.15,252507.32,250169.38333333333,,,41230.08964444437,42854.26083091018,44652.80892893797,-37.058279706849135,0,376.6779717020178,40751.072,45775.605053885,35726.538946115,41778.54,254088.0
2022-03-02,44443.98,45332.38,43350.0,43936.72,-507.24,,,288521,8049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41683.8,39864.824,40771.678,40412.2506,40940.66166666667,,,254216.6,253381.3,247692.9,252726.94,251867.03333333333,,,41336.23201132891,42875.695665941654,44645.683665963465,239.76036382751045,0,522.797292189102,40771.678,45847.224792714616,35696.13120728538,43853.22,279919.0
2022-03-03,43936.73,44118.53,41832.34,42476.26,-1460.46,,,268096,-20425.0,,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42349.72,40404.79,40775.1815,40383.1058,40859.429,,,263776.2,256463.0,248175.05,252652.98,253056.85,,,41380.938991276795,42867.786048794296,44624.0973608295,337.40482398886525,0,496.3534018803655,40775.1815,45855.573263597806,35694.78973640219,43618.98,279029.6666666667
2022-03-04,42476.25,42540.57,38590.95,39175.56,-3300.7,,,261962,-6134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42642.295999999995,40495.352,40621.904,40315.178199999995,40738.35683333334,,,273963.0,256647.9,249873.05,252405.5,253512.0,,,41294.45354063849,42794.67266168945,44569.8830587317,146.75812099290488,0,244.56535910752407,40621.904,45701.05166940652,35542.75633059348,41862.84666666667,272859.6666666667
2022-03-05,39170.19,39620.3,38600.3,39416.79,241.23,,,225198,-36764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41889.858,40709.613,40488.8565,40241.467000000004,40631.63666666667,,,264849.8,254055.2,250692.0,251495.0,252692.01666666666,,,41220.819676299725,42727.78389611144,44518.60850093338,14.962007580201316,0,90.21539655585642,40488.8565,45546.79613721767,35430.91686278233,40356.20333333333,251752.0
2022-03-06,39390.31,39701.0,38100.0,38438.89,-977.9,,,206985,-18213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40688.844000000005,40715.814,40283.786,40148.204600000005,40548.35483333333,,,250152.4,249353.0,248669.3,250950.56,251608.35,,,41111.724394876204,42642.85530410923,44458.11378948131,-166.47667965289293,0,-72.97863254179026,40283.786,45324.06465861399,35243.50734138601,39010.41333333334,231381.66666666666
2022-03-07,38404.97,39557.26,37169.52,38016.47,-422.42,,,255293,48308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39504.793999999994,40594.297000000006,39955.485499999995,40046.38,40463.66933333333,,,243506.8,248861.7,247761.55,251736.9,251450.68333333332,,,40990.34186958695,42551.24371392885,44394.017831377016,-340.429649084479,0,-197.54528157870106,39955.485499999995,44661.076126064254,35249.89487393574,38624.049999999996,229158.66666666666
2022-03-08,38002.23,39377.0,37885.05,38753.65,737.18,,,255623,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38760.272000000004,40554.996,39698.094,39976.3516,40417.302500000005,,,241012.2,252394.2,247211.1,251689.76,251457.05,,,40902.62846293648,42476.04383840551,44337.894768378246,-414.0316661709512,0,-216.91783893213858,39698.094,44044.315546054095,35351.8724539459,38403.003333333334,239300.33333333334
2022-03-09,38761.13,42591.68,38667.65,41960.02,3206.37,,,272667,17044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39317.164000000004,40979.729999999996,39768.2895,39968.004,40421.79000000001,,,243153.2,258558.1,248073.65,251844.68,252271.9,,,40944.094797723286,42465.825544575695,44314.234322921744,-211.19995116837526,0,-11.268899143650088,39768.2895,44216.99996517132,35319.579034828676,39576.71333333333,261194.33333333334
2022-03-10,41952.13,42053.95,38545.19,39444.45,-2515.57,,,261408,-11259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39322.695999999996,40606.277,39740.6625,39923.2288,40381.26733333334,,,250395.2,257622.5,248098.0,251669.62,253128.66666666666,,,40885.28519781257,42405.99632587123,44265.77875751953,-250.55162800489052,0,-40.49646078413224,39740.6625,44190.255524426604,35291.06947557339,40052.706666666665,263232.6666666667
2022-03-11,39433.48,40237.22,38244.76,38729.79,-714.66,,,252245,-9163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39380.876,40034.86,39671.701,39883.1036,40329.34016666667,,,259447.2,254799.8,249684.05,251292.6,252889.4,,,40800.755974368934,42333.200161002496,44210.694292270586,-335.53733916735655,0,-100.38573755727862,39671.701,44139.96884025398,35203.43315974602,40044.753333333334,262106.66666666666
2022-03-12,38729.79,39458.58,38653.89,38822.02,92.23,,,224992,-27253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39541.986,39523.39,39694.107,39929.6348,40264.10716666667,,,253387.0,248446.9,250914.1,250348.16,252013.6,,,40723.15848517799,42263.67184098264,44157.07564259625,-390.9404195462921,0,-124.6310543489713,39694.107,44139.4087866322,35248.80521336781,38998.753333333334,246215.0
2022-03-13,38798.68,39312.5,37595.62,37790.54,-1031.48,,,207941,-17051.0,,3.0,6.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,39349.363999999994,39054.818,39729.804000000004,39983.623400000004,40161.724500000004,,,243850.6,242431.4,249447.2,249503.78,250949.38333333333,,,40608.153838700426,42175.09497284437,44093.72702923709,-512.175534720147,0,-196.6929356182609,39729.804000000004,44097.390393322086,35362.21760667792,38447.450000000004,228392.66666666666
2022-03-14,37763.37,39913.42,37567.19,39665.71,1875.17,,,259439,51498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38890.502,39103.833,39799.5925,40051.0652,40113.287333333334,,,241205.0,242179.1,249413.5,250615.66,250701.1,,,40571.195256790605,42125.40418130289,44049.66715829941,-451.73734250911366,0,-109.00379472578209,39799.5925,44113.23300029727,35485.95199970273,38759.42333333333,230790.66666666666
2022-03-15,39688.55,39896.13,38142.35,39302.7,-363.01,,,263039,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38862.151999999995,39092.424,39901.0185,40102.619399999996,40049.95983333334,,,241531.2,245963.2,250009.2,250465.2,250573.03333333333,,,40521.4503447596,42069.50904899986,44002.43365423673,-428.1955412895404,0,-68.36959480496705,39901.0185,44057.15657149842,35744.88042850158,38919.65,243473.0
2022-03-16,39302.8,41693.97,38865.67,41142.76,1840.06,,,276235,13196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39344.746,39362.811,40039.3125,40185.9564,40017.30566666667,,,246329.2,252888.2,251120.6,250690.38,251273.5,,,40545.81542927883,42051.15758268303,43973.979190015474,-258.085975760936,0,81.39197657890992,40039.3125,44165.875147719315,35912.749852280685,40037.05666666667,266237.6666666667
2022-03-17,41142.76,41497.24,40449.06,40963.22,-179.54,,,278641,2406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39772.986000000004,39657.486,40125.8915,40268.6344,39981.564333333336,,,257059.0,255223.0,252042.35,251044.4,252317.91666666666,,,40562.18423597378,42029.61426421406,43944.021387129746,-136.19037911303894,0,162.6300585814456,40125.8915,44253.76385479039,35998.019145209604,40469.56,272638.3333333333
2022-03-18,40963.22,42362.0,40068.88,41794.37,831.15,,,261175,-17466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40573.752,39961.558000000005,40258.277,40360.3546,39973.88599999999,,,267705.8,255778.2,254086.2,251152.02,252371.16666666666,,,40610.505246327746,42024.95596195239,43922.63182108865,27.166460187880148,0,260.78951830589176,40258.277,44423.57792689386,36092.97607310615,41300.11666666667,272017.0
2022-03-19,41781.96,42405.01,41553.88,42235.31,440.94,,,242269,-18906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41087.672,39989.087,40484.408500000005,40450.0936,39971.51783333333,,,264271.8,252738.4,255648.25,250708.3,251993.63333333333,,,40674.22307980509,42029.12138844838,43905.84254923703,190.0176994101057,0,338.9126060224939,40484.408500000005,44557.868490458226,36410.948509541784,41664.299999999996,260695.0
2022-03-20,42240.43,42324.06,40930.2,41242.14,-993.17,,,210393,-31876.0,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41475.56,40168.856,40387.5665,40511.083399999996,39964.166666666664,,,253742.6,247636.9,252629.7,250298.38,250997.5,,,40696.494331577436,42013.537598578114,43879.33804625955,236.21502131457964,0,308.08794234157426,40387.5665,44279.33883049832,36495.794169501685,41757.27333333333,237945.66666666666
2022-03-21,41293.19,41588.7,40516.86,41043.14,-199.0,,,259759,49366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41455.636,40400.191000000006,40217.5255,40573.1098,39969.28483333334,,,250447.4,248388.3,251594.05,251353.02,250808.55,,,40710.088279358715,41994.32180454686,43851.117170177364,253.84295133871638,0,260.5726978925688,40217.5255,43630.81704143632,36804.23395856369,41506.863333333335,237473.66666666666
2022-03-22,41018.36,43337.41,40901.13,42393.41,1350.27,,,264420,4661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41741.674,40757.33,40140.36,40651.1396,40067.584,,,247603.2,252331.1,250389.0,251376.08,250678.65,,,40776.10089585445,42002.22454109049,43836.612621220374,372.4750566130242,0,303.3638425335013,40140.36,43256.46861536927,37024.251384630734,41559.56333333333,244857.33333333334
