author,title,year,month,date,time,message_data,message,message_day,message_time,message_ip,type
b777300 (su35s),[問卦] 如果手上有256顆比特幣能做什麼？,2021,11,1,18:05,2021/11/01,: 5 送我,11/01,18:05,39.11.75.76,推
b777300 (su35s),[問卦] 如果手上有256顆比特幣能做什麼？,2021,11,1,17:58:06,2021/11/01,: 賣了賣了,11/01,17:58:06,223.136.168.227,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:06,2021/11/01,: 是,11/01,18:06,110.30.24.10,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 無敵了,11/01,17:58:06,110.28.199.141,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:07,2021/11/01,: 我買比特套在最高點拉 幹,11/01,18:07,61.219.19.40,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 顯卡不能挖比特吧,11/01,17:58:06,36.235.139.87,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:08,2021/11/01,: 靠北 這樣我這個等等黨真的等不到了,11/01,18:08,36.235.139.87,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 手上2.5單位比特幣可以在美國買的到特斯,11/01,17:58:06,110.30.24.10,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:09,2021/11/01,": 當時趁最便宜時買RX590,買到賺到",11/01,18:09,114.24.110.83,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 中國禁 美國故意讓它大漲 讓富豪洗錢出,11/01,17:58:06,1.34.220.19,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:10,2021/11/01,: 2060買8000元 你買的時機太準了,11/01,18:10,59.126.186.120,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: all in年底致富,11/01,17:58:06,118.161.53.220,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:19,2021/11/01,: 開口閉口印度神童的人 到底什麼智商,11/01,18:19,220.138.176.175,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 我原價買到3060 ti 好險,11/01,17:58:06,110.26.71.230,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:25,2021/11/01,: 我台幣1千入場10顆，打算放到兒子結婚看,11/01,18:25,1.169.215.48,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 賣在6.6萬鎂，應該短時間不會攻上來了,11/01,17:58:06,113.196.182.72,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:26,2021/11/01,: 我當初2060也買8000然後賣14000 嘻嘻,11/01,18:26,49.216.221.76,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 韭菜又長長 準備被割囉～,11/01,17:58:06,101.137.2.39,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:26,2021/11/01,: 而且lhr的鎖卡顯卡被破解6-80%了 懂的,11/01,18:26,111.82.38.241,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,17:58:06,2021/11/01,: 顯卡早就不能挖比特幣都不知道,11/04,17:58:06,36.225.249.98,推
danielwangdd (迪克),[問卦] 比特幣大漲，顯卡買不到了吧,2021,11,1,18:27,2021/11/01,: 比特已經挖不到了,11/17,18:27,42.73.157.204,推
junior020486 (軟蛋頭),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,31,17:58:06,2021/10/31,: 比特拚保值 你是不是搞錯什麼,10/31,17:58:06,194.5.52.36,推
junior020486 (軟蛋頭),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,31,18:30,2021/10/31,: 洗錢用勞力士 笑死,10/31,18:30,220.142.247.162,推
junior020486 (軟蛋頭),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,31,17:58:06,2021/10/31,: 勞力士不是一堆高仿嗎 一般人很難分,10/31,17:58:06,42.76.66.106,推
junior020486 (軟蛋頭),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,31,18:31,2021/10/31,: 我朋友8年前買一隻綠水鬼27萬,10/31,18:31,42.75.141.15,推
junior020486 (軟蛋頭),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,31,17:58:06,2021/10/31,: 2014年10月如果你去全家買比特幣買個,10/31,17:58:06,42.76.66.106,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,18:41,2021/10/29,: 愛用ptt,10/29,18:41,42.72.68.217,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,17:58:06,2021/10/29,: 以前還有個老人 自以為是的再推文跟我吵BTC,10/29,17:58:06,60.248.95.207,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,18:57,2021/10/29,: 跟風投資共享經濟的年輕人:不聽老人言,10/29,18:57,125.224.7.112,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,17:58:06,2021/10/29,: 4,10/29,17:58:06,101.12.27.195,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,18:59,2021/10/29,: 元宇宙本來就是垃圾阿，vrchat都做幾年,10/29,18:59,223.137.160.30,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,17:58:06,2021/10/29,: 比特幣不是垃圾但是元宇宙是真的垃,10/29,17:58:06,39.9.36.140,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,19:32,2021/10/29,: 這就是新的騙子想崛起當然抹殺老騙子阿,10/29,19:32,39.9.203.113,推
cmelo1515 (瓜農),[問卦] 說比特幣跟元宇宙是垃圾的484都老人？,2021,10,29,17:58:06,2021/10/29,: 這兩個真的是垃圾 純炒作,11/01,17:58:06,182.234.98.54,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,19:44,2021/10/21,: 有數位貨幣版digicurrency,10/21,19:44,203.204.217.7,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,17:58:06,2021/10/21,: 蝦皮,10/21,17:58:06,220.133.131.124,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,20:28,2021/10/21,: 低點不丟 現在衝歷史新高你才要丟 算了,10/21,20:28,1.174.234.70,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,17:58:06,2021/10/21,: 我是用幣安啦，但這個時候要衝你再想清楚,10/21,17:58:06,114.137.120.135,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:33,2021/10/21,: MAX只能台幣入金吧 開幣安啊,10/21,00:33,180.217.115.144,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:31:13,2021/10/21,: id有5566的10個有9個真的是反指標明燈,10/21,00:31:13,50.92.39.94,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:43,2021/10/21,: 台北有幾台比特幣ATM呀！,10/21,00:43,111.71.216.40,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:31:13,2021/10/21,: 幣安,10/21,00:31:13,36.237.205.130,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:57,2021/10/21,: Crypto.com,10/21,00:57,180.218.166.237,推
stock5566 (股神56),[問卦] 信用卡買比特幣用哪個平台？,2021,10,21,00:31:13,2021/10/21,: 好心跟你說吧 MAX買USDT走trc20到海外交易所,10/21,00:31:13,36.226.234.77,推
pinner (滅。驅蚊大師),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,01:03,2021/10/21,: 對 比特幣沒價值 拜託你別買,10/21,01:03,223.139.75.65,推
pinner (滅。驅蚊大師),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,00:31:13,2021/10/21,: 耗電,10/21,00:31:13,112.104.108.109,推
SeaForest (~海森林~),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,19:26,2021/10/21,:就射惹,3/16,19:26,0,推
SeaForest (~海森林~),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,00:31:13,2021/10/21,:你很想當簽名檔齁,3/16,00:31:13,0,推
SeaForest (~海森林~),Re: [問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,00:29,2021/10/21,: 如果你說的事情發生了，那代表的是一個市,10/21,00:29,176.189.137.194,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:52:37,2021/10/21,: 丟水溝放水流啊,10/21,23:52:37,111.71.111.249,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,09:41,2021/10/21,": 的確可以交易啊,如果你是做某些產業ㄏㄏ",10/21,09:41,220.136.45.168,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:52:37,2021/10/21,: 就洗錢啊不然咧,10/21,23:52:37,45.113.159.3,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,10:22,2021/10/21,: 就是一個投資工具 拿來當貨幣吹的真的,10/21,10:22,27.247.39.33,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:52:37,2021/10/21,: 推文有新警察,10/21,23:52:37,42.73.158.118,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:28,2021/10/21,: 召喚闇黑鴨,10/21,23:28,27.242.131.28,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:19:44,2021/10/21,: 買個夢想,10/21,23:19:44,223.137.158.111,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,00:16,2021/10/21,: 小玉就是不用比特幣才被抓的，嘻嘻,10/21,00:16,122.116.168.114,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:19:44,2021/10/21,: 買PIZZA,10/21,23:19:44,118.168.128.196,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,10:57,2021/10/21,: 所以中國管制數位貨幣，就是怕資本外流啊,10/21,10:57,27.51.80.113,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,23:19:44,2021/10/21,: 本來就是拿來洗錢用的，不然勒,10/21,23:19:44,219.70.236.114,推
HisVol (他的體積),[問卦] 比特幣除了BUY & HODL還能幹嘛？,2021,10,21,18:31,2021/10/21,: 國家真的要查，你就知道現金根本現成的,10/21,18:31,219.70.236.114,推
cmelo1515 (瓜農),[問卦] 比特幣賣在3萬的現在在想什麼？,2021,10,20,18:29:39,2021/10/20,: 不要問 你會怕,10/20,18:29:39,110.26.222.33,推
cmelo1515 (瓜農),[問卦] 比特幣賣在3萬的現在在想什麼？,2021,10,20,18:33,2021/10/20,: 前高六萬四沒錯啊，剛ATH,10/20,18:33,220.132.81.96,推
cmelo1515 (瓜農),[問卦] 比特幣賣在3萬的現在在想什麼？,2021,10,20,18:29:39,2021/10/20,: 3萬拿去航海王 再抄回來比特幣 根本神操作 懂,10/20,18:29:39,61.228.169.82,推
cmelo1515 (瓜農),[問卦] 比特幣賣在3萬的現在在想什麼？,2021,10,20,18:35,2021/10/20,: 用數個比特幣拿去買披薩的在想什麼,10/21,18:35,1.171.2.43,推
cmelo1515 (瓜農),[問卦] 比特幣賣在3萬的現在在想什麼？,2021,10,20,18:29:39,2021/10/20,: 比特幣有這麼多交易所在交易 光台灣,10/21,18:29:39,1.173.234.28,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:35,2021/10/20,: 樓下買,10/20,18:35,180.217.129.244,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:29:39,2021/10/20,: 都說了 下跌進場 真心不騙 就是不相信,10/20,18:29:39,218.35.178.242,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:37,2021/10/20,: 哭阿 早知道就把媽媽賣了歐印,10/20,18:37,114.45.50.239,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:29:39,2021/10/20,: 準備年底十萬,10/20,18:29:39,101.12.90.96,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:38,2021/10/20,: 現代鬱金香,10/20,18:38,114.136.196.129,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:29:39,2021/10/20,: 等等又下去了,10/20,18:29:39,220.141.201.42,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,19:28,2021/10/20,: 扯爆,10/20,19:28,122.254.3.39,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,18:29:39,2021/10/20,: 哇,10/20,18:29:39,114.26.105.75,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:52,2021/10/20,: 沒人砍在阿呆谷吧,10/20,16:52,223.137.244.246,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: All in阿，對了輸錢不要找我,10/20,16:51:43,114.43.13.165,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:53,2021/10/20,: 早就是數位黃金了 沒買的只能繼續喊鬱金香,10/20,16:53,61.231.34.139,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 哭啊 早知道…,10/20,16:51:43,27.51.72.205,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:56,2021/10/20,: 看到留言就放心了 市場還很大,10/20,16:56,118.166.218.58,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: bitcoin in going up             forever,10/20,16:51:43,1.34.153.96,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:59,2021/10/20,: 我預估年底砍半！！ 再all in,10/20,16:59,101.12.89.38,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 耗電,10/20,16:51:43,112.104.108.109,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:59,2021/10/20,: 本來想說等一萬以下再進場的,10/20,16:59,36.237.174.67,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 笑死 整天笑鬱金香 跟龐氏騙局的 可以出,10/20,16:51:43,36.227.10.246,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,17:07,2021/10/20,: 67000,10/20,17:07,180.176.41.159,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 照去年劇情，今年底好像真的會到18萬…,10/20,16:51:43,58.114.32.148,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,17:10,2021/10/20,: 真是不可思議的歷史新高~~~,10/20,17:10,36.224.228.35,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 上看十萬吧,10/21,16:51:43,23.236.147.113,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,17:26,2021/10/20,: 3k到60k這次從30k到六十萬 不為過吧,10/21,17:26,106.1.232.112,推
ggian123 (釣白癡&推廣tiktok專用帳),[爆卦] 比特幣破歷史新高啦65000,2021,10,20,16:51:43,2021/10/20,: 鬱金香泡沫騙局是ETH,10/21,16:51:43,60.52.82.37,推
waakye (-----),Re: [問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,18:17,2021/10/18,: 超商不是就可以買賣比特幣,10/18,18:17,36.228.79.91,推
CrystalNik (水晶尼克),[問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,16:51:43,2021/10/18,: 有商業頭腦，沒犯罪頭腦，應該要跟詐,10/18,16:51:43,1.200.178.134,推
CrystalNik (水晶尼克),[問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,16:51,2021/10/18,": 比特幣又不是無法追查,別傻了好嗎?",10/18,16:51,36.235.2.13,推
CrystalNik (水晶尼克),[問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,16:49:31,2021/10/18,: 比特幣換成台幣早就要KYC,10/18,16:49:31,118.160.160.51,推
CrystalNik (水晶尼克),[問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,16:53,2021/10/18,: 重大跨國刑事案件才會查吧,10/18,16:53,36.228.79.91,推
CrystalNik (水晶尼克),[問卦] 小玉是不是敗在沒用比特幣收款？？？,2021,10,18,16:49:31,2021/10/18,: 用比特幣收款一樣查得出來啦，別傻了,10/20,16:49:31,101.136.124.179,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,16:54,2021/10/18,: 漲這麼多 人民還不滿?,10/18,16:54,1.175.150.105,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,16:49:31,2021/10/18,: 六萬二了刁民是在不爽什麼,10/18,16:49:31,223.139.165.253,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,17:06,2021/10/18,: 斷交後果然變得不一樣了,10/18,17:06,118.171.204.181,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,16:49:31,2021/10/18,: 懂投資欸,10/18,16:49:31,27.246.64.128,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,18:33,2021/10/18,: 根本聰明投資者  外國人不要亂黑,10/18,18:33,39.12.2.137,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,16:49:31,2021/10/18,: 希望薩爾瓦多刁民別鬧了 希望政府成功,10/18,16:49:31,1.175.150.105,推
leepingyo (御前一品帶刀龍侍衛),[新聞] 強推比特幣、自稱獨裁者又開除法官　薩爾,2021,10,18,20:32,2021/10/18,: XD,10/18,20:32,1.173.213.52,推
medama ( ),[問卦] 小玉改用比特幣是不是就逍遙法外了？,2021,10,18,16:49:31,2021/10/18,: 要轉xmr,10/18,16:49:31,1.175.159.96,推
medama ( ),[問卦] 小玉改用比特幣是不是就逍遙法外了？,2021,10,18,16:01,2021/10/18,: 不會  玩比特幣的不會花錢買deepf,10/18,16:01,39.12.2.137,推
medama ( ),[問卦] 小玉改用比特幣是不是就逍遙法外了？,2021,10,18,15:58:51,2021/10/18,: 不然也用西聯匯款，笨死了,10/18,15:58:51,1.200.29.64,推
medama ( ),[問卦] 小玉改用比特幣是不是就逍遙法外了？,2021,10,18,16:02,2021/10/18,: 現在做任何事情都會有痕跡啦，百密都,10/18,16:02,223.137.232.36,推
JiaTai (J.T.),[新聞] 17歲高中女生想賺錢 媽衝進派出所：我女兒想買比特幣,2021,10,17,15:58:51,2021/10/17,: 社會經驗還太少 真的很難防,10/17,15:58:51,223.137.223.242,推
JiaTai (J.T.),[新聞] 17歲高中女生想賺錢 媽衝進派出所：我女兒想買比特幣,2021,10,17,16:25,2021/10/17,: 確實就是詐騙,10/17,16:25,180.176.66.59,推
JiaTai (J.T.),[新聞] 17歲高中女生想賺錢 媽衝進派出所：我女兒想買比特幣,2021,10,17,15:58:51,2021/10/17,: 太年輕 不能開台灣交易所帳戶才會去,10/17,15:58:51,61.64.0.73,推
JiaTai (J.T.),[新聞] 17歲高中女生想賺錢 媽衝進派出所：我女兒想買比特幣,2021,10,17,16:31,2021/10/17,: 離家出走跟別人借錢,10/17,16:31,180.217.150.23,推
JiaTai (J.T.),[新聞] 17歲高中女生想賺錢 媽衝進派出所：我女兒想買比特幣,2021,10,17,15:58:51,2021/10/17,: 找我這個老司機援助一下好嗎,10/17,15:58:51,36.237.73.149,推
